id,rank,question,score,manual_name,source_file,section_title,section_index,chunk_index,doc_id,route,heuristic_route,result_route,image_ids,preview
17,2,"我想换货，但是原来的商品包装盒丢了，还能换吗？
需要我额外支付包装费吗？",0.737414,,,,,,service_qa_return_condition,service,service,service,,【客服主题】退货条件判断 【适用意图】return_exchange 【关键词】退货条件、能退吗、可以退吗、退不退 【标准答复】 1. 商品及包装完好、不影响二次销售的情况下，一般可退 2. 已拆封、已使用但不影响二次销售的，视具体商品而定 3. 贴身用品、食品、个人定制等可能不支持7天无理由 4. 若商品存在质量问题
17,3,"我想换货，但是原来的商品包装盒丢了，还能换吗？
需要我额外支付包装费吗？",0.729424,,,,,,service_policy_return_shipping,service,service,service,,【客服主题】退换货运费承担与包装要求 【适用意图】return_exchange 【关键词】运费、谁承担、包装盒丢了、包装费、少件、破损、质量问题 【适用场景】 1. 用户咨询退换货运费、原包装缺失、少件或质量问题导致的退换处理 【标准答复】 1. 若属于个人原因退换，一般需要结合平台规则判断寄回运费由谁承担。 2. 
17,4,"我想换货，但是原来的商品包装盒丢了，还能换吗？
需要我额外支付包装费吗？",0.725995,,,,,,service_policy_return_7day,service,service,service,,【客服主题】7天无理由退换货规则 【适用意图】return_exchange 【关键词】7天无理由、退货、换货、退换货、颜色偏差、尺寸不合适 【适用场景】 1. 用户在签收后短时间内因个人原因申请退货或换货 2. 商品颜色、尺寸、款式与预期不符，但商品本身不存在明显质量问题 【标准答复】 1. 若商品仍在7天无理由时效
18,1,我想退货，但是已经超过7天无理由退换货期限了，还能退吗？,0.67228,,,,,,service_policy_return_overtime,service,service,service,,【客服主题】超过无理由时效后的退换处理 【适用意图】return_exchange 【关键词】超过7天、超时、过期、还能退吗、已经使用过 【适用场景】 1. 用户已超过无理由退换时效，或商品已使用后仍申请退货退款 【标准答复】 1. 超过无理由时效后，是否还能退换通常要结合商品质量情况、售后保障期和订单审核结果判断。 
18,2,我想退货，但是已经超过7天无理由退换货期限了，还能退吗？,0.646516,,,,,,service_policy_return_7day,service,service,service,,【客服主题】7天无理由退换货规则 【适用意图】return_exchange 【关键词】7天无理由、退货、换货、退换货、颜色偏差、尺寸不合适 【适用场景】 1. 用户在签收后短时间内因个人原因申请退货或换货 2. 商品颜色、尺寸、款式与预期不符，但商品本身不存在明显质量问题 【标准答复】 1. 若商品仍在7天无理由时效
18,3,我想退货，但是已经超过7天无理由退换货期限了，还能退吗？,0.641457,,,,,,service_qa_return_condition,service,service,service,,【客服主题】退货条件判断 【适用意图】return_exchange 【关键词】退货条件、能退吗、可以退吗、退不退 【标准答复】 1. 商品及包装完好、不影响二次销售的情况下，一般可退 2. 已拆封、已使用但不影响二次销售的，视具体商品而定 3. 贴身用品、食品、个人定制等可能不支持7天无理由 4. 若商品存在质量问题
18,4,我想退货，但是已经超过7天无理由退换货期限了，还能退吗？,0.609895,,,,,,service_policy_return_shipping,service,service,service,,【客服主题】退换货运费承担与包装要求 【适用意图】return_exchange 【关键词】运费、谁承担、包装盒丢了、包装费、少件、破损、质量问题 【适用场景】 1. 用户咨询退换货运费、原包装缺失、少件或质量问题导致的退换处理 【标准答复】 1. 若属于个人原因退换，一般需要结合平台规则判断寄回运费由谁承担。 2. 
19,1,"请问你们的商品能提供纸质版说明书吗？
电子版在哪里可以找到？",0.812895,,,,,,service_policy_manual_access,service,service,service,,【客服主题】说明书、电子版资料与纸质版补发 【适用意图】manual_instruction 【关键词】说明书、电子版、纸质版、使用手册、资料缺失 【适用场景】 1. 用户咨询说明书、电子版资料、纸质资料或资料缺失 【标准答复】 1. 若需要电子版资料，可优先根据商品型号在手册知识库中检索对应内容或配图。 2. 若纸质
19,2,"请问你们的商品能提供纸质版说明书吗？
电子版在哪里可以找到？",0.770808,,,,,,service_qa_invoice_normal,service,service,service,,【客服主题】普通发票开具 【适用意图】invoice 【关键词】发票、开票、普通发票、个人 【标准答复】 1. 大部分商品支持开具普通发票或增值税发票 2. 电子发票一般在发货后1-3个工作日内开具，可直接下载 3. 纸质发票需要额外邮寄时间，一般3-7个工作日 4. 开具发票需要提供：发票抬头（个人或公司名称） 【需
19,3,"请问你们的商品能提供纸质版说明书吗？
电子版在哪里可以找到？",0.759552,,,,,,service_policy_invoice,service,service,service,,【客服主题】发票类型、抬头与重开规则 【适用意图】invoice 【关键词】发票、纸质版、电子版、抬头、公司、税号、重开 【适用场景】 1. 用户咨询能否开发票、发票类型、企业抬头和抬头写错后的处理 【标准答复】 1. 开票前需要先确认订单是否支持开票，以及需要电子发票还是纸质发票、个人抬头还是企业抬头。 2. 企业抬
19,4,"请问你们的商品能提供纸质版说明书吗？
电子版在哪里可以找到？",0.69272,,,,,,service_qa_invoice_vat,service,service,service,,【客服主题】增值税专用发票开具 【适用意图】invoice 【关键词】增值税、专票、一般纳税人 【标准答复】 1. 增值税专用发票需要提供完整开票信息 2. 必要信息：公司名称、纳税人识别号、地址电话、开户行及账号 3. 首次开票可能需要审核认证，一般1-3个工作日 4. 发票会在认证通过后5-7个工作日内开具并邮寄 
20,1,"请问你们家的商品能寄到国外吗？
运费怎么算？大概需要多久能到？",0.826576,,,,,,service_policy_shipping_delivery,service,mixed,service,,【客服主题】物流配送、待揽收与乡镇/国际寄送 【适用意图】shipping_delivery 【关键词】待揽收、物流、快递、乡镇、国外、运费、多久能到 【适用场景】 1. 用户咨询待揽收、物流时效、乡镇配送、国际寄送及运费 【标准答复】 1. 乡镇、偏远地区或国际地址能否送达，以及运费和时效，通常需要结合收货地区、承运
20,2,"请问你们家的商品能寄到国外吗？
运费怎么算？大概需要多久能到？",0.773191,,,,,,service_qa_shipping_town,service,mixed,service,,【客服主题】乡镇配送规则 【适用意图】shipping_delivery 【关键词】乡镇、农村、偏远、配送 【标准答复】 1. 大部分乡镇支持配送，具体以结算页显示为准 2. 乡镇配送时效一般为3-5个工作日 3. 偏远乡镇可能需要5-7个工作日 4. 大部分乡镇不额外收取运费，与市区标准一致 5. 如有特殊收费，会在
20,3,"请问你们家的商品能寄到国外吗？
运费怎么算？大概需要多久能到？",0.695711,,,,,,service_qa_shipping_international,service,mixed,service,,【客服主题】国际及港澳台配送 【适用意图】shipping_delivery 【关键词】国外、国际、港澳台、海外、跨国 【标准答复】 1. 部分商品支持国际配送，具体以商品页面显示为准 2. 国际运费根据目的地国家、地区和商品重量计算 3. 国际配送时效通常需要7-30个工作日 4. 可能涉及关税和进口税，需由买家承担
20,4,"请问你们家的商品能寄到国外吗？
运费怎么算？大概需要多久能到？",0.689345,,,,,,service_policy_missing_or_lost,service,mixed,service,,【客服主题】少件、补寄与物流丢失处理 【适用意图】shipping_delivery 【关键词】少发、少件、补发、补寄、丢失、赔偿、签收异常 【适用场景】 1. 用户反馈少发、漏发、补寄超时或物流丢失 【标准答复】 1. 若收到货后发现少件或漏发，需要先核对订单明细、包裹数量和实际签收情况。 2. 若已承诺补寄但长时间
21,1,"我购买的商品，想开发票抬头为公司，需要注意什么？
抬头写错了，能重新开具吗？",0.801236,,,,,,service_qa_invoice_normal,service,service,service,,【客服主题】普通发票开具 【适用意图】invoice 【关键词】发票、开票、普通发票、个人 【标准答复】 1. 大部分商品支持开具普通发票或增值税发票 2. 电子发票一般在发货后1-3个工作日内开具，可直接下载 3. 纸质发票需要额外邮寄时间，一般3-7个工作日 4. 开具发票需要提供：发票抬头（个人或公司名称） 【需
21,2,"我购买的商品，想开发票抬头为公司，需要注意什么？
抬头写错了，能重新开具吗？",0.789758,,,,,,service_policy_invoice,service,service,service,,【客服主题】发票类型、抬头与重开规则 【适用意图】invoice 【关键词】发票、纸质版、电子版、抬头、公司、税号、重开 【适用场景】 1. 用户咨询能否开发票、发票类型、企业抬头和抬头写错后的处理 【标准答复】 1. 开票前需要先确认订单是否支持开票，以及需要电子发票还是纸质发票、个人抬头还是企业抬头。 2. 企业抬
