id,dominant_route,confidence,risk_level,sub_question_count,service_route_count,mixed_route_count,manual_route_count,answer_chars,image_count,has_pic_marker,has_numbered_structure,keyword_coverage,used_fallback,service_like_question,classifier_used_count,classifier_dominant_label,classifier_avg_confidence,question,answer
69,manual,0.9268,low,1,0,0,1,419,5,True,True,0.4286,False,False,1,manual,0.9927,该如何关闭吹风机？,根据[吹风机手册]，相关要点如下： 1. 将喷口（14）安装至吹风管（15），旋转 90 度直至听到咔嗒声。 <PIC> # 吹扫作业 开始吹扫前，佩戴所需防护装备。 <PIC> <PIC> 操作吹风机时，需通过肩带固定设备，按图示将肩带挎在肩上。 <PIC> <PIC> 警告！ 严禁将吹风机喷口对准人或动物。高速气流可能夹带颗粒物，尤其吹风机曾用于吸尘作业时，易造成严重伤害。 操作时需小心，尤其是左手操作时。避免身体直接接触排气口区域。 警告！检修盖未关闭、损坏或无法闭合时，严禁启动吹风机（安装吸尘管时除外）。 警告！站在梯子或支架上时严禁操作吹风机。 2. 将吹风管（15）对准吹风机出风口，旋转 90 度直至听到咔嗒声。 3. 按下油门扳机后阻风门会自动关闭 4. # 空气滤清器（9） 空气滤清器由泡沫橡胶滤材与塑料外壳组成，需定期清洁，否则吹风机油耗升高、性能下降，火花塞电极可能产生油垢 相关图示：<PIC> <PIC>
70,manual,0.8889,low,1,0,0,1,199,0,False,True,0.2727,False,False,1,manual,0.9783,空调的重要组成部件有哪些？,根据[空调手册]，相关要点如下： 1. 停电后再次开启空调时，该功能可恢复之前的运行设置，此功能为工厂默认设置。 2. ・拆卸空气滤网时，切勿触摸空调的金属部件，否则可能导致严重受伤或产品故障。 3. ・切勿让空调的冷风吹或热风吹向人、动物或植物，否则可能导致严重受伤。 4. ・切勿将本产品用于特殊用途，如食品保鲜、艺术品保存等，本产品为家用空调，非精密制冷设备，违规使用可能导致死亡、火灾或触电
71,manual,0.8182,low,1,0,0,1,134,3,False,True,0.4545,False,False,1,manual,0.9225,如何找到空调遥控器的按键？,根据[空调手册]，相关要点如下： 1. 使用遥控器可更便捷地操作空调，附加功能的按键位于遥控器盖板下方。 2. 遥控器无法使用时，可通过室内机的开 / 关键操作空调，此时风扇转速默认设为高速。 3. 2 按下开 / 关键。 4. 1 打开前盖板，轻轻掀起盖板两侧即可。
72,mixed,0.3333,high,1,0,1,0,223,0,False,True,0.5455,False,True,0,manual,0.7597,如何给空调遥控器安装电池？,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。 另外，如果你需要对应商品的说明书或图示，可参考：根据[空调手册]，相关要点如下： 1. 使用遥控器前，请先安装电池，适用电池型号为 7 号。1 取下电池盖。 2. 2 装入新电池，确保电池正、负极安装正确。 3. 将支架安装在无阳光直射的位置，以保护遥控器。 4. 3 将遥控器滑入支架中。
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
73,mixed,0.3478,high,1,0,1,0,227,0,False,True,0.5,False,True,0,service,0.8042,如何安装空调遥控器支架？,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。 另外，如果你需要对应商品的说明书或图示，可参考：根据[空调手册]，相关要点如下： 1. 将支架安装在无阳光直射的位置，以保护遥控器。 2. 3 将遥控器滑入支架中。 3. 2 用螺丝刀将两颗螺丝拧紧，固定支架。 4. 遥控器无法使用时，可通过室内机的开 / 关键操作空调，此时风扇转速默认设为高速。
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
74,manual,0.75,low,1,0,0,1,128,4,True,True,0.4167,False,False,1,manual,0.9562,如何用空调快速调节室内温度？,根据[空调手册]，相关要点如下： 1. 该模式可在夏季快速冷却室内空气，或在冬季快速提升室内温度。 2. 1 按下开 / 关键开启电源。 3. 2 按下极速键。 4. 极速制冷模式下，空调将以 18 摄氏度的温度强风出风 30 分钟。 相关图示：<PIC>
75,manual,0.9091,low,1,0,0,1,218,0,False,True,0.3077,False,False,1,manual,0.9887,如何使用空调的自清洁运行功能？,根据[空调手册]，相关要点如下： 1. ・滤网清洁后，务必牢固安装，每两周清洁一次滤网，必要时可增加清洁频率。 2. ・切勿将本产品用于特殊用途，如食品保鲜、艺术品保存等，本产品为家用空调，非精密制冷设备，违规使用可能导致死亡、火灾或触电 3. ・清洁空调时，切勿使用强力清洁剂、溶剂或直接喷水，需使用软布擦拭，否则可能导致严重受伤或产品故障 4. ・在高处清洁、保养或维修空调时，使用稳固的凳子或梯子，否则可能导致严重受伤或产品故障。
76,manual,0.75,low,1,0,0,1,142,1,True,True,0.4615,False,False,1,manual,0.992,如何使用空调的等离子净化功能？,根据[空调手册]，相关要点如下： 1. 2 按下等离子键，显示屏上会显示等离子标识。 2. 本产品搭载的等离子滤网可彻底去除吸入空气中的微小污染物，输送洁净清新的空气。 3. 1 按下开 / 关键开启电源。 4. ・无需开启空调，直接按下等离子键即可使用该功能。 相关图示：<PIC>
77,manual,0.6667,medium,1,0,0,1,150,0,False,True,0.5,False,False,1,manual,0.9669,单冷型空调如何开启自动运行模式？,根据[空调手册]，相关要点如下： 1. 停电后再次开启空调时，该功能可恢复之前的运行设置，此功能为工厂默认设置。 2. 16 无遥控器操作空调 3. 14 自动运行 4. 若按住开 / 关键 3-5 秒而非 6 秒，空调将进入测试运行模式，该模式下空调会以强风制冷 18 分钟，之后恢复为工厂默认设置
78,manual,0.8889,low,1,0,0,1,195,0,False,True,0.3571,False,False,1,manual,0.9913,如何使用空调的自动转换运行功能？,根据[空调手册]，相关要点如下： 1. 停电后再次开启空调时，该功能可恢复之前的运行设置，此功能为工厂默认设置。 2. 使用遥控器可更便捷地操作空调，附加功能的按键位于遥控器盖板下方。 3. ・滤网清洁后，务必牢固安装，每两周清洁一次滤网，必要时可增加清洁频率。 4. ・切勿将本产品用于特殊用途，如食品保鲜、艺术品保存等，本产品为家用空调，非精密制冷设备，违规使用可能导致死亡、火灾或触电
79,manual,0.8182,low,1,0,0,1,128,0,False,True,0.3333,False,False,1,manual,0.9236,如何开启空调的节能制冷模式？,根据[空调手册]，相关要点如下： 1. ・开启空调时，用百叶窗或窗帘遮挡阳光。 2. ・开启空调时，将门窗紧闭。 3. 以下小贴士有助于你使用空调时最大限度降低耗电量，遵循以下说明，可让空调运行更高效： 4. ・短时间内想要快速制冷或制热，可调高风扇转速。
80,manual,0.8889,low,1,0,0,1,193,0,False,True,0.5,False,False,1,manual,0.9442,无遥控器时如何操作空调？,根据[空调手册]，相关要点如下： 1. 使用遥控器可更便捷地操作空调，附加功能的按键位于遥控器盖板下方。 2. ・滤网清洁后，务必牢固安装，每两周清洁一次滤网，必要时可增加清洁频率。 3. ・切勿让空调的冷风吹或热风吹向人、动物或植物，否则可能导致严重受伤。 4. ・切勿将本产品用于特殊用途，如食品保鲜、艺术品保存等，本产品为家用空调，非精密制冷设备，违规使用可能导致死亡、火灾或触电
81,manual,0.4167,high,1,0,0,1,141,0,False,True,0.2,False,False,1,manual,0.7916,如何让空调实现自动重启？,根据[空调手册]，相关要点如下： 1. 停电后再次开启空调时，该功能可恢复之前的运行设置，此功能为工厂默认设置。 2. ・开启空调时，用百叶窗或窗帘遮挡阳光。 3. ・开启空调时，将门窗紧闭。 4. 以下小贴士有助于你使用空调时最大限度降低耗电量，遵循以下说明，可让空调运行更高效：
82,manual,0.9048,low,1,0,0,1,206,3,True,False,0.3077,False,False,1,manual,0.9932,不同型号空调的清洁频率是多少？,根据[空调手册]，# 清洁空气滤网 建议每两周清洁一次空气滤网，必要时可增加清洁频率。 1 关闭电源并拔下电源线。 2 打开前盖板，轻轻掀起盖板两侧即可。 <PIC> * 功能会根据机型有所调整。 3 握住空气滤网的把手，轻轻向上提起，将其从机身中取出。 <PIC> * 功能会根据机型有所调整。 4 用吸尘器清理滤网，或用温水冲洗，若滤网污垢较难清理，可在温水中加入洗涤... 相关图示：<PIC> <PIC>
83,manual,0.8,low,1,0,0,1,156,3,True,True,0.5,False,False,1,manual,0.9863,如何清洁空调的空气滤网？,根据[空调手册]，相关要点如下： 1. 建议每两周清洁一次空气滤网，必要时可增加清洁频率。 2. 1 关闭电源并拔下电源线。 3. 4 用吸尘器清理滤网，或用温水冲洗，若滤网污垢较难清理，可在温水中加入洗涤剂清洗。 4. 3 握住空气滤网的把手，轻轻向上提起，将其从机身中取出。 相关图示：<PIC> <PIC>
84,manual,0.7692,low,1,0,0,1,138,3,True,True,0.6667,False,False,1,manual,0.9881,如何清洁空调的3M多重防护滤网？,根据[空调手册]，相关要点如下： 1. 3 抽出 3M 多重防护滤网。 2. 4 用吸尘器清理滤网污垢，切勿用水清洗 3M 多重防护滤网，以免造成滤网损坏。 3. 1 关闭电源并拔下电源线。 4. 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 相关图示：<PIC>
85,manual,0.75,low,1,0,0,1,129,2,True,True,0.6364,False,False,1,manual,0.9737,如何清洁空调的等离子滤网？,根据[空调手册]，相关要点如下： 1. 1 关闭电源并拔下电源线。 2. 3 在 10 秒内取下等离子滤网。 3. 4 用吸尘器清理滤网污垢，若污垢较难清理，可用温水冲洗。 4. 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 相关图示：<PIC>
